date, pm25, pm10, o3, no2, so2, co
2015/10/23, 103, 38, 37, 23, 3, 4
2015/10/24, 84, 25, 35, 7, 2, 3
2015/10/25, 51, 25, 29, 13, 1, 3
2015/10/26, 56, 27, 12, 28, 2, 4
2015/10/27, 62, 33, 34, 18, 4, 4
2015/10/28, 75, 28, 36, 16, 4, 4
2015/10/29, 59, 30, 21, 23, 3, 5
2015/10/30, 68, 24, 38, 9, 2, 5
2015/10/31, 50, 28, 18, 19, 2, 7
2015/11/1, 56, 33, 27, 30, 3, 6
2015/11/2, 66, 34, 34, 21, 3, 6
2015/11/3, 73, 52, 58, 27, 3, 7
2015/11/4, 111, 22, 31, 13, 2, 5
2015/11/5, 49, 16, 24, 11, 1, 5
2015/11/6, 35, 14, 19, 11, 1, 5
2015/11/7, 32, 14, 15, 12, 2, 5
2015/11/8, 31, 17, 10, 20, 2, 5
2015/11/9, 37, 24, 40, 12, 2, 8
2015/11/10, 55, 30, 44, 9, 1, 7
2015/11/11, 64, 24, 33, 10, 1, 5
2015/11/12, 49, 27, 28, 16, 2, 7
2015/11/13, 60, 44, 31, 40, 3, 8
2015/11/14, 99, 25, 33, 10, 2, 5
2015/11/15, 59, 16, 28, 8, 2, 5
2015/11/16, 32, 11, 19, 6, 1, 5
2015/11/17, 19, 16, 7, 21, 3, 6
2015/11/18, 39, 22, 18, 18, 2, 6
2015/11/19, 51, 34, 32, 11, 2, 6
2015/11/20, 70, 40, 38, 14, 3, 7
2015/11/21, 76, 38, 44, 13, 3, 7
2015/11/22, 78, 38, 54, 21, 3, 8
2015/11/23, 78, 33, 31, 19, 2, 6
2015/11/24, 69, 41, 17, 20, 2, 5
2015/11/25, 77, 34, 20, 17, 2, 6
2015/11/26, 69, 35, 30, 15, 3, 3
2015/11/27, 88, 44, 35, 26, 3, 4
2015/11/28, 92, 54, 53, 32, 3, 5
2015/11/29, 122, 73, 38, 38, 5, 7
2015/11/30, 160, 42, 36, 20, 3, 5
2015/12/1, 101, 32, 31, 23, 2, 4
2015/12/2, 75, 31, 8, 21, 2, 7
2015/12/3, 73, 27, 12, 18, 2, 6
2015/12/4, 67, 35, 22, 15, 2, 5
2015/12/5, 75, 23, 10, 19, 3, 5
2015/12/6, 61, 37, 13, 24, 4, 5
2015/12/7, 85, 33, 5, 22, 2, 7
2015/12/8, 73, 29, 3, 21, 2, 6
2015/12/9, 72, 40, 5, 32, 3, 7
2015/12/10, 100, 33, 19, 24, 3, 6
2015/12/11, 79, 37, 32, 11, 2, 5
2015/12/12, 72, 40, 32, 11, 2, 5
2015/12/13, 83, 38, 7, 25, 3, 9
2015/12/14, 85, 42, 11, 22, 4, 8
2015/12/15, 87, 63, 29, 16, 5, 6
2015/12/16, 131, 45, 24, 15, 4, 5
2015/12/17, 66, 48, 20, 24, 4, 6
2015/12/18, 93, 45, 18, 27, 3, 5
2015/12/19, 90, 53, 14, 28, 3, 6
2015/12/20, 117, 34, 26, 19, 3, 6
2015/12/21, 79, 24, 24, 12, 3, 5
2015/12/22, 53, 37, 22, 23, 6, 7
2015/12/23, 79, 28, 9, 25, 5, 7
2015/12/24, 61, 29, 12, 18, 4, 11
2015/12/25, 67, 40, 11, 19, 6, 11
2015/12/26, 86, 55, 3, 21, 6, 12
2015/12/27, 122, 25, 11, 17, 4, 9
2015/12/28, 58, 47, 21, 23, 5, 9
2015/12/29, 99, 57, 12, 23, 5, 10
2015/12/30, 132, , , , , 
2016/1/3, 137, 21, 9, 24, 5, 8
2015/7/1, 42, 22, 25, 5, 1, 4
2015/7/2, 44, 24, 26, 4, 1, 3
2015/7/3, 46, 21, 24, 7, 1, 2
2015/7/4, 43, 20, 24, 12, 1, 3
2015/7/5, 43, 37, 75, 25, 2, 5
2015/7/6, 79, 37, 40, 19, 2, 5
2015/7/7, 76, 42, 43, 22, 3, 5
2015/7/8, 79, 34, 33, 20, 2, 6
2015/7/9, 71, 16, 22, 8, 1, 4
2015/7/10, 37, 41, 95, 27, 3, 7
2015/7/11, 92, 52, 103, 26, 3, 8
2015/7/12, 122, 34, 34, 17, 2, 7
2015/7/13, 79, 15, 27, 10, 1, 7
2015/7/14, 37, 18, 25, 8, 1, 6
2015/7/15, 48, 21, 29, 14, 2, 4
2015/7/16, 52, 20, 22, 25, 1, 6
2015/7/17, 49, 19, 25, 14, 1, 5
2015/7/18, 48, 28, 39, 11, 2, 5
2015/7/19, 65, 12, 20, 11, 1, 6
2015/7/20, 27, 7, 32, 5, 1, 5
2015/7/21, 14, 14, 16, 8, 1, 3
2015/7/22, 30, 17, 17, 5, 1, 3
2015/7/23, 31, 19, 19, 4, 1, 3
2015/7/24, 33, 18, 22, 4, 1, 4
2015/7/25, 32, 17, 22, 2, 1, 4
2015/7/26, 32, 19, 23, 3, 1, 4
2015/7/27, 39, 14, 17, 6, 1, 5
2015/7/28, 31, 12, 14, 7, 1, 5
2015/7/29, 32, 11, 14, 8, 1, 5
2015/7/30, 25, 9, 21, 7, 1, 5
2015/7/31, 21, 10, 11, 9, 2, 5
2015/8/1, 26, 8, 13, 7, 1, 5
2015/8/2, 19, 13, 12, 11, 2, 4
2015/8/3, 34, 16, 12, 17, 2, 3
2015/8/4, 41, 17, 21, 16, 2, 3
2015/8/5, 46, 18, 10, 19, 2, 3
2015/8/6, 51, 42, 120, 29, 4, 5
2015/8/7, 98, 57, 69, 32, 5, 7
2015/8/8, 124, 49, 65, 17, 4, 6
2015/8/9, 104, 18, 30, 12, 1, 6
2015/8/10, 49, 17, 16, 15, 2, 6
2015/8/11, 45, 14, 15, 10, 2, 6
2015/8/12, 31, 10, 15, 7, 1, 4
2015/8/13, 20, 13, 14, 13, 1, 3
2015/8/14, 29, 16, 4, 20, 1, 3
2015/8/15, 35, 16, 12, 8, 1, 3
2015/8/16, 34, 17, 15, 8, 1, 3
2015/8/17, 38, 15, 14, 7, 1, 3
2015/8/18, 33, 16, 22, 10, 1, 4
2015/8/19, 41, 27, 23, 21, 2, 5
2015/8/20, 62, 52, 81, 33, 4, 8
2015/8/21, 114, 46, 80, 30, 3, 9
2015/8/22, 101, 50, 102, 28, 3, 9
2015/8/23, 110, 52, 97, 32, 4, 9
2015/8/24, 116, 52, 99, 31, 3, 9
2015/8/25, 116, 32, 33, 19, 2, 8
2015/8/26, 78, 14, 28, 16, 1, 7
2015/8/27, 35, 14, 21, 15, 1, 6
2015/8/28, 38, 10, 9, 18, 1, 6
2015/8/29, 22, 9, 6, 16, 1, 7
2015/8/30, 17, 9, 16, 13, 1, 7
2015/8/31, 17, 10, 13, 13, 1, 7
2015/9/1, 21, 9, 7, 15, 1, 5
2015/9/2, 18, 12, 9, 9, 1, 2
2015/9/3, 30, 10, 8, 10, 1, 2
2015/9/4, 23, 12, 15, 10, 2, 3
2015/9/5, 29, 14, 25, 8, 1, 4
2015/9/6, 37, 22, 15, 16, 1, 5
2015/9/7, 57, 27, 61, 12, 2, 5
2015/9/8, 60, 22, 45, 10, 2, 2
2015/9/9, 48, 21, 46, 9, 1, 2
2015/9/10, 44, 27, 48, 13, 2, 2
2015/9/11, 62, 33, 41, 20, 2, 3
2015/9/12, 76, 36, 77, 11, 2, 3
2015/9/13, 80, 35, 51, 11, 2, 4
2015/9/14, 73, 28, 39, 10, 2, 4
2015/9/15, 57, 21, 27, 10, 1, 3
2015/9/16, 46, 23, 38, 13, 2, 3
2015/9/17, 51, 31, 43, 21, 2, 4
2015/9/18, 72, 33, 41, 22, 2, 4
2015/9/19, 78, 28, 37, 13, 1, 4
2015/9/20, 70, 25, 31, 18, 1, 4
2015/9/21, 66, 17, 23, 12, 2, 3
2015/9/22, 44, 12, 14, 13, 2, 3
2015/9/23, 27, 12, 18, 14, 1, 3
2015/9/24, 31, 17, 29, 18, 2, 4
2015/9/25, 42, 31, 57, 25, 2, 5
2015/9/26, 75, 30, 50, 18, 2, 5
2015/9/27, 72, 40, 80, 26, 3, 5
2015/9/28, 90, 50, 82, 37, 5, 5
2015/9/29, 101, 42, 58, 15, 3, 5
2015/9/30, 91, 31, 39, 17, 2, 6
2015/4/1, 50, 16, 16, 5, 3, 2
2015/4/2, 38, 16, 19, 2, 3, 2
2015/4/3, 35, 13, 18, 4, 3, 2
2015/4/4, 32, 19, 25, 8, 3, 2
2015/4/5, 53, 18, 8, 17, 6, 3
2015/4/6, 43, 19, 28, 11, 4, 3
2015/4/7, 48, 28, 13, 19, 4, 7
2015/4/8, 61, 35, 2, 22, 5, 7
2015/4/9, 79, 28, 2, 23, 5, 6
2015/4/10, 61, 18, 2, 22, 4, 7
2015/4/11, 47, 37, 57, 25, 6, 7
2015/4/12, 92, 57, 76, 36, 8, 6
2015/4/13, 125, 49, 53, 32, 6, 4
2015/4/14, 81, 40, 69, 28, 6, 4
2015/4/15, 69, 33, 53, 29, 5, 4
2015/4/16, 66, 31, 39, 20, 4, 4
2015/4/17, 68, 23, 19, 5, 4, 3
2015/4/18, 51, 24, 20, 3, 3, 3
2015/4/19, 53, 29, 20, 11, 3, 4
2015/4/20, 61, 35, 30, 31, 6, 9
2015/4/21, 72, 36, 38, 20, 6, 7
2015/4/22, 77, 37, 53, 21, 6, 7
2015/4/23, 70, 53, 52, 41, 8, 8
2015/4/24, 112, 54, 41, 34, 5, 7
2015/4/25, 116, 45, 47, 16, 5, 5
2015/4/26, 78, 37, 24, 25, 6, 6
2015/4/27, 72, 23, 16, 17, 4, 5
2015/4/28, 50, 27, 21, 18, 5, 5
2015/4/29, 57, 26, 20, 17, 5, 5
2015/4/30, 58, 17, 16, 4, 3, 3
2015/5/1, 42, 13, 15, 3, 3, 3
2015/5/2, 27, 17, 18, 3, 3, 3
2015/5/3, 36, 18, 19, 4, 3, 3
2015/5/4, 41, 15, 19, 4, 3, 4
2015/5/5, 38, 14, 19, 5, 3, 4
2015/5/6, 32, 11, 15, 3, 3, 3
2015/5/7, 29, 9, 12, 2, 3, 3
2015/5/8, 20, 12, 14, 9, 3, 4
2015/5/9, 28, 15, 15, 17, 4, 4
2015/5/10, 37, 12, 14, 7, 3, 3
2015/5/11, 29, 29, 50, 28, 6, 6
2015/5/12, 60, 26, 33, 16, 9, 5
2015/5/13, 56, 11, 16, 3, 3, 3
2015/5/14, 29, 13, 16, 2, 3, 3
2015/5/15, 33, 15, 16, 22, 4, 5
2015/5/16, 38, 13, 23, 14, 3, 5
2015/5/17, 31, 14, 19, 2, 3, 4
2015/5/18, 26, 17, 18, 4, 3, 3
2015/5/19, 34, 21, 18, 9, 2, 4
2015/5/20, 44, 14, 39, 15, 2, 4
2015/5/21, 33, 16, 29, 16, 1, 5
2015/5/22, 44, 14, 19, 20, 1, 4
2015/5/23, 33, 29, 14, 31, 3, 6
2015/5/24, 65, 23, 29, 15, 2, 5
2015/5/25, 53, 19, 19, 11, 1, 3
2015/5/26, 38, 20, 18, 4, 1, 3
2015/5/27, 34, 22, 22, 5, 1, 3
2015/5/28, 41, 23, 24, 3, 1, 3
2015/5/29, 43, 24, 21, 8, 1, 3
2015/5/30, 46, 21, 18, 15, 2, 4
2015/5/31, 43, 16, 19, 3, 1, 3
2015/6/1, 28, 13, 14, 2, 1, 3
2015/6/2, 23, 11, 14, 4, 2, 3
2015/6/3, 18, 12, 12, 8, 2, 3
2015/6/4, 27, 13, 12, 9, 1, 3
2015/6/5, 29, 14, 13, 13, 2, 3
2015/6/6, 34, 11, 19, 2, 1, 2
2015/6/7, 23, 12, 16, 3, 1, 2
2015/6/8, 29, 13, 14, 5, 1, 2
2015/6/9, 29, 14, 17, 6, 1, 3
2015/6/10, 29, 15, 16, 4, 1, 3
2015/6/11, 32, 13, 12, 8, 1, 3
2015/6/12, 31, 10, 12, 2, 1, 3
2015/6/13, 23, 10, 16, 3, , 3
2015/6/14, 23, 9, 17, 6, 1, 3
2015/6/15, 22, 11, 17, 7, 1, 3
2015/6/16, 28, 9, 13, 6, 1, 3
2015/6/17, 21, 10, 15, 6, 1, 3
2015/6/18, 24, 11, 12, 8, 1, 3
2015/6/19, 27, 9, 22, 10, 1, 4
2015/6/20, 23, 9, 17, 6, 1, 3
2015/6/21, 18, 10, 16, 8, 1, 3
2015/6/22, 19, 9, 25, 4, 1, 3
2015/6/23, 15, 14, 19, 5, , 4
2015/6/24, 22, 20, 18, 5, 1, 4
2015/6/25, 32, 16, 20, 4, 1, 3
2015/6/26, 26, 17, 19, 2, 1, 3
2015/6/27, 27, 17, 18, 3, 1, 3
2015/6/28, 35, 15, 18, 5, 1, 3
2015/6/29, 31, 20, 22, 6, 1, 3
2015/6/30, 42, 21, 25, 4, 1, 3
2015/1/1, 113, 69, 38, 30, 9, 6
2015/1/2, 140, 49, 33, 33, 9, 5
2015/1/3, 83, 37, 22, 34, 10, 4
2015/1/4, 76, 31, 28, 26, 7, 4
2015/1/5, 65, 43, 12, 36, 7, 5
2015/1/6, 93, 61, 15, 35, 10, 10
2015/1/7, 126, 49, 21, 30, 8, 10
2015/1/8, 110, 63, 32, 37, 9, 9
2015/1/9, 141, 65, 40, 37, 10, 7
2015/1/10, 144, 63, 27, 29, 9, 6
2015/1/11, 129, 45, 22, 23, 6, 6
2015/1/12, 107, 17, 18, 25, 4, 5
2015/1/13, 44, 32, 26, 30, 8, 5
2015/1/14, 71, 43, 19, 38, 8, 5
2015/1/15, 101, 56, 36, 48, 9, 6
2015/1/16, 124, 47, 38, 27, 7, 5
2015/1/17, 100, 68, 43, 23, 9, 6
2015/1/18, 145, 67, 41, 37, 11, 6
2015/1/19, 145, 59, 43, 36, 9, 5
2015/1/20, 105, 94, 39, 75, 19, 8
2015/1/21, 170, 53, 32, 37, 9, 5
2015/1/22, 107, 46, 44, 29, 8, 4
2015/1/23, 84, 53, 42, 13, 6, 5
2015/1/24, 94, 53, 33, 27, 7, 5
2015/1/25, 91, 42, 14, 33, 7, 5
2015/1/26, 89, 40, 35, 16, 5, 4
2015/1/27, 85, 31, 33, 12, 4, 4
2015/1/28, 65, 38, 28, 32, 6, 4
2015/1/29, 77, 57, 17, 40, 7, 7
2015/1/30, 123, 47, 9, 29, 7, 7
2015/1/31, 102, 60, 16, 29, 7, 7
2015/2/1, 133, 53, 24, 35, 7, 6
2015/2/2, 115, 47, 22, 39, 7, 4
2015/2/3, 102, 70, 7, 39, 8, 8
2015/2/4, 151, 46, 17, 25, 6, 7
2015/2/5, 100, 70, 15, 36, 8, 7
2015/2/6, 158, 73, 28, 42, 10, 7
2015/2/7, 152, 70, 46, 24, 10, 6
2015/2/8, 152, 73, 44, 27, 9, 6
2015/2/9, 151, 60, 41, 29, 8, 5
2015/2/10, 122, 81, 21, 52, 12, 7
2015/2/11, 158, 104, 46, 47, 11, 9
2015/2/12, 187, 57, 44, 32, 7, 4
2015/2/13, 92, 59, 49, 15, 7, 3
2015/2/14, 90, 79, 38, 32, 6, 7
2015/2/15, 141, 77, 16, 40, 8, 7
2015/2/16, 153, 53, 29, 29, 7, 5
2015/2/17, 115, 58, 44, 12, 5, 5
2015/2/18, 114, 60, 48, 8, 5, 4
2015/2/19, 103, 39, 38, 8, 4, 2
2015/2/20, 67, 33, 28, 18, 4, 3
2015/2/21, 62, 33, 9, 30, 7, 4
2015/2/22, 70, 16, 17, 16, 4, 3
2015/2/23, 42, 25, 17, 14, 4, 4
2015/2/24, 61, 26, 17, 14, 4, 2
2015/2/25, 60, 22, 23, 10, 4, 2
2015/2/26, 56, 23, 20, 14, 4, 1
2015/2/27, 51, 20, 30, 12, 3, 2
2015/2/28, 46, 25, 19, 22, 5, 4
2015/3/1, 56, 35, 25, 16, 5, 3
2015/3/2, 65, 33, 31, 13, 4, 3
2015/3/3, 72, 22, 24, 15, 4, 4
2015/3/4, 55, 22, 27, 6, 4, 3
2015/3/5, 53, 41, 14, 19, 4, 7
2015/3/6, 93, 42, 13, 22, 5, 7
2015/3/7, 90, 23, 27, 12, 4, 4
2015/3/8, 54, 41, 19, 36, 7, 6
2015/3/9, 93, 45, 40, 12, 5, 4
2015/3/10, 74, 52, 30, 15, 5, 5
2015/3/11, 103, 19, 7, 21, 4, 8
2015/3/12, 50, 28, 24, 21, 6, 6
2015/3/13, 59, 29, 36, 11, 5, 5
2015/3/14, 61, 19, 31, 7, 3, 5
2015/3/15, 46, 21, 25, 6, 3, 4
2015/3/16, 50, 25, 24, 7, 3, 4
2015/3/17, 60, 23, 22, 9, 3, 3
2015/3/18, 59, 22, 23, 8, 3, 3
2015/3/19, 56, 24, 14, 22, 4, 3
2015/3/20, 57, 41, 5, 34, 8, 5
2015/3/21, 93, 42, 39, 14, 5, 6
2015/3/22, 94, 54, 50, 26, 7, 5
2015/3/23, 92, 52, 40, 14, 5, 5
2015/3/24, 102, 47, 30, 20, 5, 4
2015/3/25, 85, 51, 20, 27, 7, 5
2015/3/26, 103, 47, 5, 35, 5, 6
2015/3/27, 108, 36, 21, 29, 6, 6
2015/3/28, 78, 31, 34, 23, 5, 5
2015/3/29, 73, 25, 34, 11, 3, 3
2015/3/30, 56, 22, 16, 11, 3, 3
2015/3/31, 49, 20, 16, 9, 3, 3
2014/10/1, 76, 36, 60, 24, 5, 6
2014/10/2, 87, 43, 37, 23, 5, 7
2014/10/3, 100, 36, 40, 17, 3, 7
2014/10/4, 82, 51, 76, 17, 5, 7
2014/10/5, 106, 47, 64, 17, 6, 5
2014/10/6, 85, 57, 68, 16, 7, 6
2014/10/7, 108, 53, 74, 22, 6, 7
2014/10/8, 108, 48, 81, 29, 7, 6
2014/10/9, 99, 47, 61, 30, 7, 6
2014/10/10, 93, 53, 77, 36, 7, 7
2014/10/11, 112, 54, 71, 31, 9, 6
2014/10/12, 108, 54, 64, 22, 7, 6
2014/10/13, 100, 66, 83, 25, 8, 7
2014/10/14, 140, 66, 75, 26, 6, 8
2014/10/15, 150, 60, 73, 10, 5, 7
2014/10/16, 127, 57, 79, 16, 7, 7
2014/10/17, 107, 48, 64, 11, 5, 6
2014/10/18, 85, 43, 49, 12, 5, 5
2014/10/19, 68, 41, 42, 21, 5, 5
2014/10/20, 71, 38, 30, 35, 7, 6
2014/10/21, 77, 49, 51, 29, 6, 8
2014/10/22, 100, 43, 39, 18, 5, 8
2014/10/23, 91, 52, 38, 19, 7, 6
2014/10/24, 98, 44, 36, 19, 7, 5
2014/10/25, 83, 47, 49, 28, 7, 6
2014/10/26, 100, 49, 54, 20, 6, 6
2014/10/27, 108, 51, 60, 11, 5, 5
2014/10/28, 88, 37, 39, 12, 4, 4
2014/10/29, 63, 39, 40, 12, 4, 5
2014/10/30, 70, 41, 24, 24, 5, 5
2014/10/31, 81, 43, 19, 34, 7, 6
2014/11/1, 90, 48, 37, 18, 6, 7
2014/11/2, 95, 57, 20, 24, 8, 9
2014/11/3, 122, 53, 36, 21, 7, 8
2014/11/4, 112, 46, 43, 19, 10, 6
2014/11/5, 87, 54, 25, 36, 9, 7
2014/11/6, 110, 45, 34, 18, 4, 7
2014/11/7, 101, 21, 22, 24, 4, 7
2014/11/8, 56, 29, 32, 18, 6, 7
2014/11/9, 67, 46, 18, 27, 8, 8
2014/11/10, 95, 58, 29, 37, 10, 8
2014/11/11, 115, 42, 6, 25, 6, 8
2014/11/12, 85, 43, 11, 23, 6, 8
2014/11/13, 94, 55, 15, 29, 7, 9
2014/11/14, 121, 41, 37, 21, 6, 5
2014/11/15, 78, 49, 38, 34, 7, 6
2014/11/16, 101, 60, 36, 21, 6, 6
2014/11/17, 131, 67, 37, 28, 8, 7
2014/11/18, 148, 68, 39, 37, 11, 7
2014/11/19, 150, 47, 39, 23, 6, 4
2014/11/20, 88, 37, 34, 26, 5, 5
2014/11/21, 73, 37, 40, 22, 5, 5
2014/11/22, 78, 24, 36, 11, 4, 3
2014/11/23, 52, 27, 30, 20, 5, 4
2014/11/24, 55, 25, 16, 30, 6, 4
2014/11/25, 51, 61, 38, 28, 7, 6
2014/11/26, 131, 37, 34, 17, 5, 5
2014/11/27, 77, 31, 25, 19, 5, 5
2014/11/28, 71, 30, 23, 15, 5, 4
2014/11/29, 61, 29, 14, 17, 6, 5
2014/11/30, 59, 29, 7, 22, 5, 9
2014/12/1, 62, 50, 11, 22, 5, 9
2014/12/2, 119, 49, 18, 21, 4, 7
2014/12/3, 106, 20, 12, 20, 4, 7
2014/12/4, 48, 35, 12, 27, 7, 5
2014/12/5, 78, 42, 37, 20, 7, 5
2014/12/6, 79, 52, 34, 26, 8, 5
2014/12/7, 100, 59, 14, 36, 8, 6
2014/12/8, 129, 51, 32, 25, 9, 5
2014/12/9, 99, 61, 22, 40, 10, 7
2014/12/10, 125, 74, 22, 34, 13, 8
2014/12/11, 155, 63, 20, 26, 11, 8
2014/12/12, 126, 73, 22, 37, 12, 7
2014/12/13, 130, 68, 29, 36, 11, 7
2014/12/14, 130, 66, 21, 41, 9, 7
2014/12/15, 126, 80, 36, 28, 15, 6
2014/12/16, 134, 60, 30, 17, 11, 4
2014/12/17, 80, 55, 22, 28, 10, 5
2014/12/18, 91, 54, 8, 35, 5, 5
2014/12/19, 120, 47, 24, 32, 8, 5
2014/12/20, 99, 52, 41, 21, 10, 5
2014/12/21, 103, 59, 38, 28, 12, 6
2014/12/22, 124, 66, 29, 35, 9, 6
2014/12/23, 146, 75, 5, 60, 13, 8
2014/12/24, 149, 38, 36, 17, 5, 4
2014/12/25, 81, 38, 27, 16, 4, 5
2014/12/26, 89, 47, 23, 23, 5, 6
2014/12/27, 97, 42, 16, 22, 6, 9
2014/12/28, 101, , , , , 
2014/7/1, 20, 17, 18, 4, 2, 3
2014/7/2, 31, 15, 16, 6, 2, 3
2014/7/3, 30, 14, 16, 5, 2, 3
2014/7/4, 30, 14, 14, 5, 2, 3
2014/7/5, 32, 17, 31, 15, 3, 4
2014/7/6, 39, 21, 11, 26, 3, 5
2014/7/7, 54, 42, 55, 27, 6, 6
2014/7/8, 96, 46, 61, 30, 7, 6
2014/7/9, 106, 12, 17, 12, 3, 4
2014/7/10, 27, 10, 12, 13, 3, 3
2014/7/11, 24, 9, 14, 7, 2, 3
2014/7/12, 18, 10, 15, 4, 3, 3
2014/7/13, 19, 6, 13, 4, 3, 3
2014/7/14, 11, 8, 13, 4, 3, 3
2014/7/15, 15, 10, 16, 8, 3, 3
2014/7/16, 28, 13, 16, 9, 4, 3
2014/7/17, 28, 10, 16, 4, 2, 3
2014/7/18, 12, 19, 17, 2, 3, 3
2014/7/19, 28, 14, 16, 7, 3, 3
2014/7/20, 25, 27, 30, 26, 6, 4
2014/7/21, 60, 49, 92, 33, 8, 6
2014/7/22, 111, 39, 48, 15, 5, 5
2014/7/23, 87, 24, 31, 5, 3, 3
2014/7/24, 60, 15, 18, 15, 3, 3
2014/7/25, 39, 11, 11, 11, 3, 3
2014/7/26, 24, 9, 13, 8, 3, 3
2014/7/27, 19, 14, 7, 11, 5, 3
2014/7/28, 33, 19, 26, 18, 5, 4
2014/7/29, 45, 29, 41, 18, 5, 4
2014/7/30, 71, 28, 38, 17, 4, 4
2014/7/31, 67, 29, 55, 13, 3, 4
2014/8/1, 65, 23, 40, 23, 3, 4
2014/8/2, 60, 21, 31, 16, 4, 4
2014/8/3, 56, 16, 20, 12, 3, 4
2014/8/4, 43, 21, 24, 12, 3, 4
2014/8/5, 51, 12, 13, 12, 3, 4
2014/8/6, 31, 13, 17, 11, 3, 4
2014/8/7, 31, 13, 20, 9, 3, 4
2014/8/8, 29, 13, 20, 7, 3, 3
2014/8/9, 27, 11, 18, 6, 2, 3
2014/8/10, 23, 14, 17, 9, 3, 3
2014/8/11, 29, 17, 19, 9, 2, 4
2014/8/12, 37, 14, 12, 15, 2, 4
2014/8/13, 34, 13, 13, 9, 2, 4
2014/8/14, 28, 16, 17, 11, 4, 4
2014/8/15, 37, 18, 26, 10, 3, 4
2014/8/16, 43, 17, 22, 9, 3, 4
2014/8/17, 38, 15, 20, 6, 3, 3
2014/8/18, 32, 12, 15, 7, 3, 3
2014/8/19, 25, 7, 10, 12, 2, 3
2014/8/20, 17, 8, 12, 8, 3, 3
2014/8/21, 16, 9, 8, 8, 3, 3
2014/8/22, 20, 9, 13, 8, 3, 3
2014/8/23, 22, 10, 19, 10, 4, 3
2014/8/24, 31, 10, 9, 12, 5, 3
2014/8/25, 27, 7, 17, 7, 4, 3
2014/8/26, 16, 12, 16, 5, 3, 3
2014/8/27, 28, 10, 10, 3, 3, 3
2014/8/28, 17, 11, 14, 8, 3, 3
2014/8/29, 26, 17, 26, 14, 5, 4
2014/8/30, 48, 8, 12, 2, 3, 3
2014/8/31, 14, 8, 15, 4, 3, 3
2014/9/1, 14, 10, 12, 13, 4, 3
2014/9/2, 26, 15, 37, 16, 3, 4
2014/9/3, 36, 38, 53, 31, 9, 5
2014/9/4, 83, 28, 37, 14, 3, 4
2014/9/5, 70, 38, 91, 27, 6, 5
2014/9/6, 88, 17, 24, 6, 4, 3
2014/9/7, 40, 12, 22, 4, 3, 3
2014/9/8, 25, 14, 24, 4, 3, 3
2014/9/9, 37, 11, 15, 10, 3, 3
2014/9/10, 32, 12, 11, 13, 5, 3
2014/9/11, 31, 8, 11, 8, 3, 3
2014/9/12, 14, 7, 14, 5, 3, 3
2014/9/13, 14, 12, 24, 12, 5, 4
2014/9/14, 28, 24, 19, 16, 4, 5
2014/9/15, 56, 13, 19, 2, 3, 3
2014/9/16, 18, 20, 20, 2, 3, 3
2014/9/17, 36, 23, 13, 18, 4, 4
2014/9/18, 49, 50, 105, 30, 11, 6
2014/9/19, 111, 42, 47, 25, 6, 7
2014/9/20, 90, 33, 40, 18, 6, 6
2014/9/21, 69, 44, 49, 27, 6, 6
2014/9/22, 94, 45, 75, 27, 5, 6
2014/9/23, 102, 54, 129, 31, 7, 7
2014/9/24, 128, 50, 92, 25, 5, 7
2014/9/25, 122, 23, 24, 18, 4, 5
2014/9/26, 63, 14, 18, 13, 4, 4
2014/9/27, 42, 19, 23, 18, 5, 4
2014/9/28, 55, 22, 32, 25, 4, 5
2014/9/29, 59, 48, 115, 36, 11, 6
2014/9/30, 110, 30, 47, 12, 4, 6
2014/4/1, 64, 18, 25, 22, 5, 6
2014/4/2, 48, 15, 32, 28, 5, 6
2014/4/3, 39, 36, 45, 23, 7, 5
2014/4/4, 81, 40, 56, 20, 5, 3
2014/4/5, 85, 41, 50, 15, 6, 4
2014/4/6, 92, 38, 45, 13, 5, 3
2014/4/7, 82, 23, 34, 26, 4, 4
2014/4/8, 60, 26, 11, 31, 9, 5
2014/4/9, 63, 31, 36, 18, 5, 3
2014/4/10, 73, 28, 29, 16, 5, 3
2014/4/11, 65, 27, 22, 19, 5, 3
2014/4/12, 59, 34, 24, 31, 10, 4
2014/4/13, 75, 43, 38, 25, 6, 4
2014/4/14, 91, 36, 48, 16, 5, 3
2014/4/15, 69, 36, 38, 15, 4, 3
2014/4/16, 74, 29, 29, 21, 5, 3
2014/4/17, 58, 20, 18, 24, 5, 3
2014/4/18, 49, 20, 16, 22, 5, 3
2014/4/19, 50, 23, 4, 24, 9, 3
2014/4/20, 57, 26, 25, 13, 5, 3
2014/4/21, 61, 31, 14, 24, 6, 3
2014/4/22, 67, 22, 32, 17, 5, 3
2014/4/23, 55, 30, 39, 12, 4, 3
2014/4/24, 67, 24, 29, 12, 4, 3
2014/4/25, 59, 23, 26, 18, 5, 3
2014/4/26, 58, 45, 80, 41, 11, 6
2014/4/27, 104, 49, 28, 36, 14, 8
2014/4/28, 102, 44, 32, 34, 7, 6
2014/4/29, 99, 54, 38, 35, 8, 5
2014/4/30, 119, 37, 33, 21, 6, 4
2014/5/1, 87, 16, 40, 14, 5, 3
2014/5/2, 44, 27, 50, 13, 6, 3
2014/5/3, 60, 26, 43, 10, 4, 3
2014/5/4, 60, 18, 24, 23, 5, 4
2014/5/5, 47, 27, 25, 20, 5, 4
2014/5/6, 67, 21, 38, 21, 4, 3
