"Beach Name","Sampling Date (DD/MM/YYYY)","E. coli count per 100mL on the sampling date"
"Kiu Tsui Beach","12/12/2001","1"
"Hap Mun Bay Beach","12/12/2001","1"
"Trio Beach ","12/12/2001","1"
"Lo So Shing Beach","12/12/2001","1"
"Silverstrand Beach","13/12/2001","100"
"Clear Water Bay First Beach","13/12/2001","4"
"Clear Water Bay Second Beach","13/12/2001","1"
"Casam Beach","14/12/2001","1000"
"Lido Beach","14/12/2001","1000"
"Ting Kau Beach","14/12/2001","1322"
"Approach Beach","14/12/2001","1166"
"Hoi Mei Wan Beach","14/12/2001","890"
"Tai Po Lung Mei Beach","14/12/2001","123"
"Ma Wan Tung Wan Beach","14/12/2001","1700"
"Anglers' Beach ","14/12/2001","2000"
"Gemini Beaches","14/12/2001","1900"
"Big Wave Bay Beach","17/12/2001","19"
"Deep Water Bay Beach","17/12/2001","9"
"Chung Hom Kok Beach","17/12/2001","82"
"South Bay Beach","17/12/2001","9"
"Middle Bay Beach","17/12/2001","5"
"Repulse Bay Beach","17/12/2001","13"
"St. Stephen's Beach","17/12/2001","10"
"Kadoorie Beach","18/12/2001","390"
"Castle Peak Beach","18/12/2001","310"
"Butterfly Beach","18/12/2001","180"
"Tong Fuk Beach","18/12/2001","5"
"Upper Cheung Sha Beach","18/12/2001","20"
"Lower Cheung Sha Beach","18/12/2001","180"
"Pui O Beach","18/12/2001","7"
"Silver Mine Bay Beach","18/12/2001","24"
"Golden Beach","18/12/2001","290"
"Cafeteria New Beach","18/12/2001","310"
"Cafeteria Old Beach","18/12/2001","200"
"Ma Wan Tung Wan Beach","20/12/2001","760"
"Approach Beach","20/12/2001","1233"
"Ting Kau Beach","20/12/2001","625"
"Lido Beach","20/12/2001","480"
"Deep Water Bay Beach","20/12/2001","6"
"Hoi Mei Wan Beach","20/12/2001","550"
"Gemini Beaches","20/12/2001","680"
"Anglers' Beach ","20/12/2001","792"
"Big Wave Bay Beach","20/12/2001","110"
"Casam Beach","20/12/2001","490"
"Clear Water Bay Second Beach","21/12/2001","2"
"Golden Beach","21/12/2001","97"
"Clear Water Bay Second Beach","27/12/2001","4"
"Ma Wan Tung Wan Beach","27/12/2001","160"
"Deep Water Bay Beach","27/12/2001","1"
"Big Wave Bay Beach","27/12/2001","1"
"Approach Beach","27/12/2001","400"
"Ting Kau Beach","27/12/2001","83"
"Lido Beach","27/12/2001","110"
"Casam Beach","27/12/2001","110"
"Hoi Mei Wan Beach","27/12/2001","590"
"Gemini Beaches","27/12/2001","650"
"Anglers' Beach ","27/12/2001","179"
"Golden Beach","28/12/2001","61"
